regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;AM;;13;;;;2020-03-28;13;4144597;111;30;1;0;;;
Norte;AM;;13;;;;2020-03-29;14;4144597;140;29;1;0;;;
Norte;AM;;13;;;;2020-03-30;14;4144597;151;11;1;0;;;
Norte;AM;;13;;;;2020-03-31;14;4144597;175;24;3;2;;;
Norte;AM;;13;;;;2020-04-01;14;4144597;200;25;3;0;;;
Norte;AM;;13;;;;2020-04-02;14;4144597;229;29;3;0;;;
Norte;AM;;13;;;;2020-04-03;14;4144597;260;31;7;4;;;
Norte;AM;;13;;;;2020-04-04;14;4144597;311;51;12;5;;;
Norte;AM;;13;;;;2020-04-05;15;4144597;417;106;14;2;;;
Norte;AM;;13;;;;2020-04-06;15;4144597;532;115;19;5;;;
Norte;AM;;13;;;;2020-04-07;15;4144597;636;104;23;4;;;
Norte;AM;;13;;;;2020-04-08;15;4144597;804;168;30;7;;;
Norte;AM;;13;;;;2020-04-09;15;4144597;899;95;40;10;;;
Norte;AM;;13;;;;2020-04-10;15;4144597;981;82;50;10;;;
Norte;AM;;13;;;;2020-04-11;15;4144597;1050;69;53;3;;;
Norte;AM;;13;;;;2020-04-12;16;4144597;1206;156;62;9;;;
Norte;AM;;13;;;;2020-04-13;16;4144597;1275;69;71;9;;;
Norte;AM;;13;;;;2020-04-14;16;4144597;1484;209;90;19;;;
Norte;AM;;13;;;;2020-04-15;16;4144597;1554;70;106;16;;;
Norte;AM;;13;;;;2020-04-16;16;4144597;1719;165;124;18;;;
Norte;AM;;13;;;;2020-04-17;16;4144597;1809;90;145;21;;;
Norte;AM;;13;;;;2020-04-18;16;4144597;1897;88;161;16;;;
Norte;AM;;13;;;;2020-04-19;17;4144597;2044;147;182;21;;;
Norte;AM;;13;;;;2020-04-20;17;4144597;2160;116;185;3;;;
Norte;AM;;13;;;;2020-04-21;17;4144597;2270;110;193;8;;;
Norte;AM;;13;;;;2020-04-22;17;4144597;2479;209;207;14;;;
Norte;AM;;13;;;;2020-04-23;17;4144597;2888;409;234;27;;;
Norte;AM;;13;;;;2020-04-24;17;4144597;3194;306;255;21;;;
Norte;AM;;13;;;;2020-04-25;17;4144597;3635;441;287;32;;;
Norte;AM;;13;;;;2020-04-26;18;4144597;3833;198;304;17;;;
Norte;AM;;13;;;;2020-04-27;18;4144597;3928;95;320;16;;;
Norte;AM;;13;;;;2020-04-28;18;4144597;4337;409;351;31;;;
Norte;AM;;13;;;;2020-04-29;18;4144597;4801;464;380;29;;;
Norte;AM;;13;;;;2020-04-30;18;4144597;5254;453;425;45;;;
Norte;AM;;13;;;;2020-05-01;18;4144597;5723;469;476;51;;;
Norte;AM;;13;;;;2020-05-02;18;4144597;6062;339;501;25;;;
Norte;AM;;13;;;;2020-05-03;19;4144597;6683;621;548;47;;;
Norte;AM;;13;;;;2020-05-04;19;4144597;7242;559;584;36;;;
Norte;AM;;13;;;;2020-05-05;19;4144597;8109;867;649;65;;;
Norte;AM;;13;;;;2020-05-06;19;4144597;9243;1134;751;102;;;
Norte;AM;;13;;;;2020-05-07;19;4144597;10099;856;806;55;;;
Norte;AM;;13;;;;2020-05-08;19;4144597;10727;628;874;68;;;
Norte;AM;;13;;;;2020-05-09;19;4144597;11925;1198;962;88;;;
Norte;AM;;13;;;;2020-05-10;20;4144597;12599;674;1004;42;;;
Norte;AM;;13;;;;2020-05-11;20;4144597;12919;320;1035;31;;;
Norte;AM;;13;;;;2020-05-12;20;4144597;14168;1249;1098;63;;;
Norte;AM;;13;;;;2020-05-13;20;4144597;15816;1648;1160;62;;;
Norte;AM;;13;;;;2020-05-14;20;4144597;17181;1365;1235;75;;;
Norte;AM;;13;;;;2020-05-15;20;4144597;18392;1211;1331;96;;;
Norte;AM;;13;;;;2020-05-16;20;4144597;19677;1285;1375;44;;;
Norte;AM;;13;;;;2020-05-17;21;4144597;20328;651;1413;38;;;
Norte;AM;;13;;;;2020-05-18;21;4144597;20913;585;1433;20;;;
Norte;AM;;13;;;;2020-05-19;21;4144597;22132;1219;1491;58;;;
Norte;AM;;13;;;;2020-05-20;21;4144597;23704;1572;1561;70;;;
Norte;AM;;13;;;;2020-05-21;21;4144597;25367;1663;1620;59;;;
Norte;AM;;13;;;;2020-05-22;21;4144597;27038;1671;1669;49;;;
Norte;AM;;13;;;;2020-05-23;21;4144597;28802;1764;1744;75;;;
Norte;AM;;13;;;;2020-05-24;22;4144597;29867;1065;1758;14;;;
Norte;AM;;13;;;;2020-05-25;22;4144597;30282;415;1781;23;;;
Norte;AM;;13;;;;2020-05-26;22;4144597;31949;1667;1852;71;;;
Norte;AM;;13;;;;2020-05-27;22;4144597;33508;1559;1891;39;;;
Norte;AM;;13;;;;2020-05-28;22;4144597;36146;2638;1964;73;;;
Norte;AM;;13;;;;2020-05-29;22;4144597;38909;2763;2011;47;;;
Norte;AM;;13;;;;2020-05-30;22;4144597;40560;1651;2047;36;;;
Norte;AM;;13;;;;2020-05-31;23;4144597;41378;818;2052;5;;;
Norte;AM;;13;;;;2020-06-01;23;4144597;41774;396;2071;19;;;
Norte;AM;;13;;;;2020-06-02;23;4144597;43195;1421;2102;31;;;
Norte;AM;;13;;;;2020-06-03;23;4144597;44347;1152;2138;36;;;
Norte;AM;;13;;;;2020-06-04;23;4144597;46473;2126;2183;45;;;
Norte;AM;;13;;;;2020-06-05;23;4144597;47666;1193;2199;16;;;
Norte;AM;;13;;;;2020-06-06;23;4144597;48785;1119;2232;33;;;
Norte;AM;;13;;;;2020-06-07;24;4144597;49269;484;2250;18;;;
Norte;AM;;13;;;;2020-06-08;24;4144597;49811;542;2271;21;;;
Norte;AM;;13;;;;2020-06-09;24;4144597;51234;1423;2315;44;;;
Norte;AM;;13;;;;2020-06-10;24;4144597;52849;1615;2363;48;;;
Norte;AM;;13;;;;2020-06-11;24;4144597;53989;1140;2400;37;;;
Norte;AM;;13;;;;2020-06-12;24;4144597;55111;1122;2429;29;;;
Norte;AM;;13;;;;2020-06-13;24;4144597;56026;915;2465;36;;;
Norte;AM;;13;;;;2020-06-14;25;4144597;56506;480;2492;27;;;
Norte;AM;;13;;;;2020-06-15;25;4144597;56777;271;2512;20;;;
Norte;AM;;13;;;;2020-06-16;25;4144597;58018;1241;2549;37;;;
Norte;AM;;13;;;;2020-06-17;25;4144597;59547;1529;2579;30;;;
Norte;AM;;13;;;;2020-06-18;25;4144597;60736;1189;2605;26;;;
Norte;AM;;13;;;;2020-06-19;25;4144597;61683;947;2624;19;;;
Norte;AM;;13;;;;2020-06-20;25;4144597;62902;1219;2650;26;;;
Norte;AM;;13;;;;2020-06-21;26;4144597;63410;508;2657;7;;;
Norte;AM;;13;;;;2020-06-22;26;4144597;63731;321;2671;14;;;
Norte;AM;;13;;;;2020-06-23;26;4144597;65073;1342;2686;15;;;
Norte;AM;;13;;;;2020-06-24;26;4144597;66764;1691;2710;24;;;
Norte;AM;;13;;;;2020-06-25;26;4144597;67267;503;2731;21;;;
Norte;AM;;13;;;;2020-06-26;26;4144597;68220;953;2739;8;;;
Norte;AM;;13;;;;2020-06-27;26;4144597;69022;802;2772;33;;;
Norte;AM;;13;;;;2020-06-28;27;4144597;69649;627;2780;8;;;
Norte;AM;;13;;;;2020-06-29;27;4144597;69893;244;2792;12;;;
Norte;AM;;13;;;;2020-06-30;27;4144597;70823;930;2823;31;;;
Norte;AM;;13;;;;2020-07-01;27;4144597;72284;1461;2843;20;;;
Norte;AM;;13;;;;2020-07-02;27;4144597;73530;1246;2862;19;;;
Norte;AM;;13;;;;2020-07-03;27;4144597;74537;1007;2887;25;;;
Norte;AM;;13;;;;2020-07-04;27;4144597;75945;1408;2918;31;;;
Norte;AM;;13;;;;2020-07-05;28;4144597;76014;69;2929;11;;;
Norte;AM;;13;;;;2020-07-06;28;4144597;76424;410;2938;9;;;
Norte;AM;;13;;;;2020-07-07;28;4144597;79167;2743;2952;14;;;
Norte;AM;;13;;;;2020-07-08;28;4144597;80082;915;2967;15;;;
Norte;AM;;13;;;;2020-07-09;28;4144597;81318;1236;2985;18;;;
Norte;AM;;13;;;;2020-07-10;28;4144597;82507;1189;3008;23;;;
Norte;AM;;13;;;;2020-07-11;28;4144597;83230;723;3023;15;;;
Norte;AM;;13;;;;2020-07-12;29;4144597;83526;296;3039;16;;;
Norte;AM;;13;;;;2020-07-13;29;4144597;84412;886;3048;9;;;
Norte;AM;;13;;;;2020-07-14;29;4144597;85641;1229;3063;15;;;
Norte;AM;;13;;;;2020-07-15;29;4144597;86944;1303;3080;17;;;
Norte;AM;;13;;;;2020-07-16;29;4144597;88025;1081;3095;15;;;
Norte;AM;;13;;;;2020-07-17;29;4144597;88822;797;3118;23;;;
Norte;AM;;13;;;;2020-07-18;29;4144597;90534;1712;3129;11;;;
Norte;AM;;13;;;;2020-07-19;30;4144597;90913;379;3149;20;;;
Norte;AM;;13;;;;2020-07-20;30;4144597;91389;476;3146;-3;;;
Norte;AM;;13;;;;2020-07-21;30;4144597;92164;775;3169;23;;;
Norte;AM;;13;;;;2020-07-22;30;4144597;92721;557;3183;14;;;
Norte;AM;;13;;;;2020-07-23;30;4144597;94219;1498;3193;10;;;
Norte;AM;;13;;;;2020-07-24;30;4144597;95424;1205;3199;6;;;
Norte;AM;;13;;;;2020-07-25;30;4144597;96094;670;3210;11;;;
Norte;AM;;13;;;;2020-07-26;31;4144597;96463;369;3217;7;;;
Norte;AM;;13;;;;2020-07-27;31;4144597;97079;616;3224;7;;;
Norte;AM;;13;;;;2020-07-28;31;4144597;98118;1039;3236;12;;;
Norte;AM;;13;;;;2020-07-29;31;4144597;99093;975;3246;10;;;
Norte;AM;;13;;;;2020-07-30;31;4144597;100140;1047;3252;6;;;
Norte;AM;;13;;;;2020-07-31;31;4144597;100940;800;3268;16;;;
Norte;AM;;13;;;;2020-08-01;31;4144597;101777;837;3278;10;;;
Norte;AM;;13;;;;2020-08-02;32;4144597;102124;347;3283;5;;;
Norte;AM;;13;;;;2020-08-03;32;4144597;102386;262;3288;5;;;
Norte;AM;;13;;;;2020-08-04;32;4144597;103269;883;3299;11;;;
Norte;AM;;13;;;;2020-08-05;32;4144597;104250;981;3317;18;;;
Norte;AM;;13;;;;2020-08-06;32;4144597;105054;804;3335;18;;;
Norte;AM;;13;;;;2020-08-07;32;4144597;105857;803;3345;10;;;
Norte;AM;;13;;;;2020-08-08;32;4144597;106428;571;3364;19;;;
Norte;AM;;13;;;;2020-08-09;33;4144597;106950;522;3359;-5;;;
Norte;AM;;13;;;;2020-08-10;33;4144597;107197;247;3384;25;;;
Norte;AM;;13;;;;2020-08-11;33;4144597;108105;908;3405;21;;;
Norte;AM;;13;;;;2020-08-12;33;4144597;108920;815;3417;12;;;
Norte;AM;;13;;;;2020-08-13;33;4144597;109802;882;3435;18;;;
Norte;AM;;13;;;;2020-08-14;33;4144597;110777;975;3455;20;;;
Norte;AM;;13;;;;2020-08-15;33;4144597;111241;464;3463;8;;;
Norte;AM;;13;;;;2020-08-16;34;4144597;111912;671;3483;20;;;
Norte;AM;;13;;;;2020-08-17;34;4144597;112263;351;3505;22;;;
Norte;AM;;13;;;;2020-08-18;34;4144597;112881;618;3524;19;;;
Norte;AM;;13;;;;2020-08-19;34;4144597;113592;711;3537;13;;;
Norte;AM;;13;;;;2020-08-20;34;4144597;114335;743;3551;14;;;
Norte;AM;;13;;;;2020-08-21;34;4144597;114792;457;3556;5;;;
Norte;AM;;13;;;;2020-08-22;34;4144597;115369;577;3557;1;;;
Norte;AM;;13;;;;2020-08-23;35;4144597;115615;246;3563;6;;;
Norte;AM;;13;;;;2020-08-24;35;4144597;115792;177;3578;15;;;
Norte;AM;;13;;;;2020-08-25;35;4144597;116579;787;3588;10;;;
Norte;AM;;13;;;;2020-08-26;35;4144597;117412;833;3600;12;;;
Norte;AM;;13;;;;2020-08-27;35;4144597;118083;671;3616;16;;;
Norte;AM;;13;;;;2020-08-28;35;4144597;118844;761;3629;13;;;
Norte;AM;;13;;;;2020-08-29;35;4144597;119859;1015;3634;5;;;
Norte;AM;;13;;;;2020-08-30;36;4144597;120060;201;3639;5;;;
Norte;AM;;13;;;;2020-08-31;36;4144597;120296;236;3649;10;;;
Norte;AM;;13;;;;2020-09-01;36;4144597;120919;623;3661;12;;;
Norte;AM;;13;;;;2020-09-02;36;4144597;121793;874;3798;137;;;
Norte;AM;;13;;;;2020-09-03;36;4144597;122520;727;3828;30;;;
Norte;AM;;13;;;;2020-09-04;36;4144597;123187;667;3834;6;;;
Norte;AM;;13;;;;2020-09-05;36;4144597;123726;539;3841;7;;;
Norte;AM;;13;;;;2020-09-06;37;4144597;123811;85;3847;6;;;
Norte;AM;;13;;;;2020-09-07;37;4144597;123905;94;3849;2;;;
Norte;AM;;13;;;;2020-09-08;37;4144597;124223;318;3855;6;;;
Norte;AM;;13;;;;2020-09-09;37;4144597;124959;736;3862;7;;;
Norte;AM;;13;;;;2020-09-10;37;4144597;125660;701;3874;12;;;
Norte;AM;;13;;;;2020-09-11;37;4144597;126423;763;3883;9;;;
Norte;AM;;13;;;;2020-09-12;37;4144597;126939;516;3888;5;;;
Norte;AM;;13;;;;2020-09-13;38;4144597;127132;193;3892;4;;;
Norte;AM;;13;;;;2020-09-14;38;4144597;127407;275;3898;6;;;
Norte;AM;;13;;;;2020-09-15;38;4144597;128150;743;3907;9;;;
Norte;AM;;13;;;;2020-09-16;38;4144597;128851;701;3920;13;;;
Norte;AM;;13;;;;2020-09-17;38;4144597;129501;650;3931;11;;;
Norte;AM;;13;;;;2020-09-18;38;4144597;130359;858;3950;19;;;
Norte;AM;;13;;;;2020-09-19;38;4144597;131573;1214;3956;6;;;
Norte;AM;;13;;;;2020-09-20;39;4144597;131757;184;3959;3;;;
Norte;AM;;13;;;;2020-09-21;39;4144597;131920;163;3964;5;;;
Norte;AM;;13;;;;2020-09-22;39;4144597;132687;767;3967;3;;;
Norte;AM;;13;;;;2020-09-23;39;4144597;133413;726;3984;17;;;
Norte;AM;;13;;;;2020-09-24;39;4144597;134289;876;3992;8;;;
Norte;AM;;13;;;;2020-09-25;39;4144597;135205;916;4000;8;;;
Norte;AM;;13;;;;2020-09-26;39;4144597;136169;964;4022;22;;;
Norte;AM;;13;;;;2020-09-27;40;4144597;136416;247;4027;5;;;
Norte;AM;;13;;;;2020-09-28;40;4144597;136708;292;4031;4;;;
Norte;AM;;13;;;;2020-09-29;40;4144597;137964;1256;4035;4;;;
Norte;AM;;13;;;;2020-09-30;40;4144597;139326;1362;4156;121;;;
Norte;AM;;13;;;;2020-10-01;40;4144597;140240;914;4159;3;;;
Norte;AM;;13;;;;2020-10-02;40;4144597;141199;959;4162;3;;;
Norte;AM;;13;;;;2020-10-03;40;4144597;142137;938;4169;7;;;
Norte;AM;;13;;;;2020-10-04;41;4144597;142382;245;4176;7;;;
Norte;AM;;13;;;;2020-10-05;41;4144597;142573;191;4185;9;;;
Norte;AM;;13;;;;2020-10-06;41;4144597;143571;998;4193;8;;;
Norte;AM;;13;;;;2020-10-07;41;4144597;144492;921;4202;9;;;
Norte;AM;;13;;;;2020-10-08;41;4144597;145367;875;4215;13;;;
Norte;AM;;13;;;;2020-10-09;41;4144597;146233;866;4222;7;;;
Norte;AM;;13;;;;2020-10-10;41;4144597;147038;805;4235;13;;;
Norte;AM;;13;;;;2020-10-11;42;4144597;147457;419;4239;4;;;
Norte;AM;;13;;;;2020-10-12;42;4144597;147465;8;4247;8;;;
Norte;AM;;13;;;;2020-10-13;42;4144597;147864;399;4254;7;;;
Norte;AM;;13;;;;2020-10-14;42;4144597;148518;654;4268;14;;;
Norte;AM;;13;;;;2020-10-15;42;4144597;149366;848;4289;21;;;
Norte;AM;;13;;;;2020-10-16;42;4144597;149784;418;4305;16;;;
Norte;AM;;13;;;;2020-10-17;42;4144597;151186;1402;4325;20;;;
Norte;AM;;13;;;;2020-10-18;43;4144597;151597;411;4332;7;;;
Norte;AM;;13;;;;2020-10-19;43;4144597;151858;261;4350;18;;;
Norte;AM;;13;;;;2020-10-20;43;4144597;152796;938;4363;13;;;
Norte;AM;;13;;;;2020-10-21;43;4144597;154465;1669;4372;9;;;
Norte;AM;;13;;;;2020-10-22;43;4144597;155230;765;4396;24;;;
Norte;AM;;13;;;;2020-10-23;43;4144597;156196;966;4426;30;;;
Norte;AM;;13;;;;2020-10-24;43;4144597;156975;779;4433;7;;;
Norte;AM;;13;;;;2020-10-25;44;4144597;157324;349;4446;13;;;
Norte;AM;;13;;;;2020-10-26;44;4144597;157668;344;4460;14;;;
Norte;AM;;13;;;;2020-10-27;44;4144597;158718;1050;4478;18;;;
Norte;AM;;13;;;;2020-10-28;44;4144597;159583;865;4491;13;;;
Norte;AM;;13;;;;2020-10-29;44;4144597;160596;1013;4516;25;;;
Norte;AM;;13;;;;2020-10-30;44;4144597;161434;838;4528;12;;;
Norte;AM;;13;;;;2020-10-31;44;4144597;161683;249;4543;15;;;
Norte;AM;;13;;;;2020-11-01;45;4144597;161974;291;4555;12;;;
Norte;AM;;13;;;;2020-11-02;45;4144597;162139;165;4565;10;;;
Norte;AM;;13;;;;2020-11-03;45;4144597;162560;421;4573;8;;;
Norte;AM;;13;;;;2020-11-04;45;4144597;163399;839;4588;15;;;
Norte;AM;;13;;;;2020-11-05;45;4144597;164070;671;4607;19;;;
Norte;AM;;13;;;;2020-11-06;45;4144597;164070;0;4607;0;;;
Norte;AM;;13;;;;2020-11-07;45;4144597;165394;1324;4622;15;;;
Norte;AM;;13;;;;2020-11-08;46;4144597;165664;270;4625;3;;;
Norte;AM;;13;;;;2020-11-09;46;4144597;165969;305;4644;19;;;
Norte;AM;;13;;;;2020-11-10;46;4144597;166771;802;4650;6;;;
Norte;AM;;13;;;;2020-11-11;46;4144597;167486;715;4655;5;;;
Norte;AM;;13;;;;2020-11-12;46;4144597;167486;0;4655;0;;;
Norte;AM;;13;;;;2020-11-13;46;4144597;168596;1110;4683;28;;;
Norte;AM;;13;;;;2020-11-14;46;4144597;169165;569;4693;10;;;
Norte;AM;;13;;;;2020-11-15;47;4144597;169333;168;4697;4;;;
Norte;AM;;13;;;;2020-11-16;47;4144597;169552;219;4700;3;;;
Norte;AM;;13;;;;2020-11-17;47;4144597;170458;906;4723;23;;;
Norte;AM;;13;;;;2020-11-18;47;4144597;171161;703;4728;5;;;
Norte;AM;;13;;;;2020-11-19;47;4144597;172118;957;4741;13;;;
Norte;AM;;13;;;;2020-11-20;47;4144597;172858;740;4761;20;;;
Norte;AM;;13;;;;2020-11-21;47;4144597;173346;488;4771;10;;;
Norte;AM;;13;;;;2020-11-22;48;4144597;173477;131;4779;8;;;
Norte;AM;;13;;;;2020-11-23;48;4144597;173780;303;4797;18;;;
Norte;AM;;13;;;;2020-11-24;48;4144597;174579;799;4818;21;;;
Norte;AM;;13;;;;2020-11-25;48;4144597;175298;719;4826;8;;;
Norte;AM;;13;;;;2020-11-26;48;4144597;176214;916;4856;30;;;
Norte;AM;;13;;;;2020-11-27;48;4144597;177142;928;4869;13;;;
Norte;AM;;13;;;;2020-11-28;48;4144597;177800;658;4876;7;;;
Norte;AM;;13;;;;2020-11-29;49;4144597;177991;191;4885;9;;;
Norte;AM;;13;;;;2020-11-30;49;4144597;178200;209;4894;9;;;
Norte;AM;;13;;;;2020-12-01;49;4144597;179265;1065;4896;2;;;
Norte;AM;;13;;;;2020-12-02;49;4144597;179963;698;4912;16;;;
Norte;AM;;13;;;;2020-12-03;49;4144597;180842;879;4932;20;;;
Norte;AM;;13;;;;2020-12-04;49;4144597;181631;789;4936;4;;;
Norte;AM;;13;;;;2020-12-05;49;4144597;182337;706;4946;10;;;
Norte;AM;;13;;;;2020-12-06;50;4144597;182668;331;4951;5;;;
Norte;AM;;13;;;;2020-12-07;50;4144597;182875;207;4964;13;;;
Norte;AM;;13;;;;2020-12-08;50;4144597;183830;955;4969;5;;;
Norte;AM;;13;;;;2020-12-09;50;4144597;184268;438;4973;4;;;
Norte;AM;;13;;;;2020-12-10;50;4144597;185089;821;4978;5;;;
Norte;AM;;13;;;;2020-12-11;50;4144597;185932;843;4987;9;;;
Norte;AM;;13;;;;2020-12-12;50;4144597;186274;342;4998;11;;;
Norte;AM;;13;;;;2020-12-13;51;4144597;186828;554;5001;3;;;
Norte;AM;;13;;;;2020-12-14;51;4144597;187279;451;5011;10;;;
Norte;AM;;13;;;;2020-12-15;51;4144597;187930;651;5026;15;;;
Norte;AM;;13;;;;2020-12-16;51;4144597;188918;988;5036;10;;;
Norte;AM;;13;;;;2020-12-17;51;4144597;189812;894;5049;13;;;
Norte;AM;;13;;;;2020-12-18;51;4144597;190968;1156;5062;13;;;
Norte;AM;;13;;;;2020-12-19;51;4144597;191674;706;5076;14;;;
Norte;AM;;13;;;;2020-12-20;52;4144597;191976;302;5085;9;;;
Norte;AM;;13;;;;2020-12-21;52;4144597;192327;351;5094;9;;;
Norte;AM;;13;;;;2020-12-22;52;4144597;193544;1217;5111;17;;;
Norte;AM;;13;;;;2020-12-23;52;4144597;194406;862;5133;22;;;
Norte;AM;;13;;;;2020-12-24;52;4144597;195405;999;5151;18;;;
Norte;AM;;13;;;;2020-12-25;52;4144597;195806;401;5161;10;;;
Norte;AM;;13;;;;2020-12-26;52;4144597;196007;201;5173;12;;;
Norte;AM;;13;;;;2020-12-27;53;4144597;196436;429;5190;17;;;
Norte;AM;;13;;;;2020-12-28;53;4144597;196754;318;5206;16;;;
Norte;AM;;13;;;;2020-12-29;53;4144597;198201;1447;5232;26;;;
Norte;AM;;13;;;;2020-12-30;53;4144597;199570;1369;5258;26;;;
Norte;AM;;13;;;;2020-12-31;53;4144597;201013;1443;5285;27;;;
Norte;AM;;13;;;;2021-01-01;53;4144597;201574;561;5295;10;;;
Norte;AM;;13;;;;2021-01-02;53;4144597;201867;293;5325;30;;;
Norte;AM;;13;;;;2021-01-03;1;4144597;202413;546;5345;20;;;
Norte;AM;;13;;;;2021-01-04;1;4144597;202972;559;5368;23;;;
Norte;AM;;13;;;;2021-01-05;1;4144597;204900;1928;5414;46;;;
Norte;AM;;13;;;;2021-01-06;1;4144597;207092;2192;5500;86;;;
Norte;AM;;13;;;;2021-01-07;1;4144597;208798;1706;5546;46;;;
Norte;AM;;13;;;;2021-01-08;1;4144597;208798;0;5546;0;;;
Norte;AM;;13;;;;2021-01-09;1;4144597;212996;4198;5669;123;;;
Norte;AM;;13;;;;2021-01-10;2;4144597;213961;965;5701;32;;;
Norte;AM;;13;;;;2021-01-11;2;4144597;216112;2151;5756;55;;;
Norte;AM;;13;;;;2021-01-12;2;4144597;218070;1958;5810;54;;;
Norte;AM;;13;;;;2021-01-13;2;4144597;219544;1474;5879;69;;;
Norte;AM;;13;;;;2021-01-14;2;4144597;223360;3816;5930;51;;;
Norte;AM;;13;;;;2021-01-15;2;4144597;226511;3151;6043;113;;;
Norte;AM;;13;;;;2021-01-16;2;4144597;229367;2856;6123;80;;;
Norte;AM;;13;;;;2021-01-17;3;4144597;230644;1277;6191;68;;;
Norte;AM;;13;;;;2021-01-18;3;4144597;232434;1790;6308;117;;;
Norte;AM;;13;;;;2021-01-19;3;4144597;233971;1537;6450;142;;;
Norte;AM;;13;;;;2021-01-20;3;4144597;238980;5009;6598;148;;;
Norte;AM;;13;;;;2021-01-21;3;4144597;241182;2202;6757;159;;;
Norte;AM;;13;;;;2021-01-22;3;4144597;245157;3975;6889;132;;;
Norte;AM;;13;;;;2021-01-23;3;4144597;248561;3404;7051;162;;;
Norte;AM;;13;;;;2021-01-24;4;4144597;249713;1152;7146;95;;;
Norte;AM;;13;;;;2021-01-25;4;4144597;250935;1222;7232;86;;;
Norte;AM;;13;;;;2021-01-26;4;4144597;254460;3525;7424;192;;;
Norte;AM;;13;;;;2021-01-27;4;4144597;257606;3146;7560;136;;;
Norte;AM;;13;;;;2021-01-28;4;4144597;259458;1852;7673;113;;;
Norte;AM;;13;;;;2021-01-29;4;4144597;261574;2116;7793;120;;;
Norte;AM;;13;;;;2021-01-30;4;4144597;265994;4420;8018;225;;;
Norte;AM;;13;;;;2021-01-31;5;4144597;267394;1400;8117;99;;;
Norte;AM;;13;;;;2021-02-01;5;4144597;268717;1323;8266;149;;;
Norte;AM;;13;;;;2021-02-02;5;4144597;271177;2460;8414;148;;;
Norte;AM;;13;;;;2021-02-03;5;4144597;273862;2685;8564;150;;;
Norte;AM;;13;;;;2021-02-04;5;4144597;276551;2689;8716;152;;;
Norte;AM;;13;;;;2021-02-05;5;4144597;278789;2238;8815;99;;;
Norte;AM;;13;;;;2021-02-06;5;4144597;281754;2965;8934;119;;;
Norte;AM;;13;;;;2021-02-07;6;4144597;282739;985;9003;69;;;
Norte;AM;;13;;;;2021-02-08;6;4144597;283658;919;9116;113;;;
Norte;AM;;13;;;;2021-02-09;6;4144597;285100;1442;9285;169;;;
Norte;AM;;13;;;;2021-02-10;6;4144597;287844;2744;9452;167;;;
Norte;AM;;13;;;;2021-02-11;6;4144597;290049;2205;9619;167;;;
Norte;AM;;13;;;;2021-02-12;6;4144597;292494;2445;9753;134;;;
Norte;AM;;13;;;;2021-02-13;6;4144597;294322;1828;9819;66;;;
Norte;AM;;13;;;;2021-02-14;7;4144597;294954;632;9872;53;;;
Norte;AM;;13;;;;2021-02-15;7;4144597;295879;925;9992;120;;;
Norte;AM;;13;;;;2021-02-16;7;4144597;297687;1808;10100;108;;;
Norte;AM;;13;;;;2021-02-17;7;4144597;299495;1808;10181;81;;;
Norte;AM;;13;;;;2021-02-18;7;4144597;301636;2141;10286;105;;;
Norte;AM;;13;;;;2021-02-19;7;4144597;303586;1950;10359;73;;;
Norte;AM;;13;;;;2021-02-20;7;4144597;305250;1664;10409;50;;;
Norte;AM;;13;;;;2021-02-21;8;4144597;306003;753;10462;53;;;
Norte;AM;;13;;;;2021-02-22;8;4144597;307164;1161;10522;60;;;
Norte;AM;;13;;;;2021-02-23;8;4144597;309311;2147;10573;51;;;
Norte;AM;;13;;;;2021-02-24;8;4144597;310919;1608;10642;69;;;
Norte;AM;;13;;;;2021-02-25;8;4144597;312339;1420;10728;86;;;
Norte;AM;;13;;;;2021-02-26;8;4144597;313911;1572;10784;56;;;
Norte;AM;;13;;;;2021-02-27;8;4144597;315599;1688;10831;47;;;
Norte;AM;;13;;;;2021-02-28;9;4144597;315966;367;10860;29;;;
Norte;AM;;13;;;;2021-03-01;9;4144597;316668;702;10938;78;;;
Norte;AM;;13;;;;2021-03-02;9;4144597;318244;1576;11012;74;;;
Norte;AM;;13;;;;2021-03-03;9;4144597;318948;704;11087;75;;;
Norte;AM;;13;;;;2021-03-04;9;4144597;319872;924;11172;85;;;
Norte;AM;;13;;;;2021-03-05;9;4144597;322227;2355;11229;57;;;
Norte;AM;;13;;;;2021-03-06;9;4144597;323610;1383;11240;11;;;
Norte;AM;;13;;;;2021-03-07;10;4144597;324103;493;11262;22;;;
Norte;AM;;13;;;;2021-03-08;10;4144597;324564;461;11288;26;;;
Norte;AM;;13;;;;2021-03-09;10;4144597;326174;1610;11341;53;;;
Norte;AM;;13;;;;2021-03-10;10;4144597;327523;1349;11388;47;;;
Norte;AM;;13;;;;2021-03-11;10;4144597;328763;1240;11431;43;;;
Norte;AM;;13;;;;2021-03-12;10;4144597;330010;1247;11482;51;;;
Norte;AM;;13;;;;2021-03-13;10;4144597;331172;1162;11516;34;;;
Norte;AM;;13;;;;2021-03-14;11;4144597;331768;596;11539;23;;;
Norte;AM;;13;;;;2021-03-15;11;4144597;332309;541;11573;34;;;
Norte;AM;;13;;;;2021-03-16;11;4144597;333608;1299;11623;50;;;
